"nr","year","agric","black","bus","construc","ent","exper","fin","hisp","poorhlth","hours","manuf","married","min","nrthcen","nrtheast","occ1","occ2","occ3","occ4","occ5","occ6","occ7","occ8","occ9","per","pro","pub","rur","south","educ","tra","trad","union","lwage","d81","d82","d83","d84","d85","d86","d87","expersq"
10441,1982,0,0,1,0,0,4,0,0,0,2080,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14,0,0,0,1.54740250110626,0,1,0,0,0,0,0,16
10441,1983,0,0,1,0,0,5,0,0,0,1960,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,1.31482982635498,0,0,1,0,0,0,0,25
10441,1984,0,0,0,0,0,6,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,14,0,0,0,1.21254277229309,0,0,0,1,0,0,0,36
10441,1985,0,0,0,0,0,7,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,14,0,0,0,1.17817509174347,0,0,0,0,1,0,0,49
10441,1986,0,0,0,0,0,8,0,0,0,1950,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,14,0,0,0,1.6281111240387,0,0,0,0,0,1,0,64
10441,1987,0,0,0,0,0,9,0,0,0,1940,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,14,0,0,0,1.59428656101227,0,0,0,0,0,0,1,81
10457,1980,0,0,0,0,0,2,0,0,0,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13,0,1,0,0.509818911552429,0,0,0,0,0,0,0,4
10457,1981,0,0,0,0,0,3,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13,0,1,0,1.46341502666473,1,0,0,0,0,0,0,9
10457,1982,0,0,0,0,0,4,0,0,0,2000,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,1.50658047199249,0,1,0,0,0,0,0,16
10457,1983,0,0,1,0,0,5,0,0,0,2080,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1.74398648738861,0,0,1,0,0,0,0,25
10457,1984,0,0,0,0,0,6,0,0,0,2080,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1.95448005199432,0,0,0,1,0,0,0,36
10457,1985,0,0,1,0,0,7,0,0,0,2080,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2.01108431816101,0,0,0,0,1,0,0,49
10457,1986,0,0,0,0,0,8,0,0,0,2080,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,2.03357625007629,0,0,0,0,0,1,0,64
10457,1987,0,0,0,0,0,9,0,0,0,2135,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2.1748480796814,0,0,0,0,0,0,1,81
10469,1980,0,1,0,0,0,3,0,0,0,2780,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,0,1,2.15116834640503,0,0,0,0,0,0,0,9
10469,1981,0,1,0,0,0,4,0,0,0,2220,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,0,1,1.86972105503082,1,0,0,0,0,0,0,16
10469,1982,0,1,0,0,0,5,0,0,0,1620,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.53498005867004,0,1,0,0,0,0,0,25
10469,1983,0,1,0,0,0,6,0,0,0,1830,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.1603147983551,0,0,1,0,0,0,0,36
10469,1984,0,1,0,0,0,7,0,0,0,1672,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.3255295753479,0,0,0,1,0,0,0,49
10469,1985,0,1,0,0,0,8,0,0,0,2080,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.41245639324188,0,0,0,0,1,0,0,64
10469,1986,0,1,0,0,0,9,0,0,0,2080,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.6281111240387,0,0,0,0,0,1,0,81
10469,1987,0,1,0,0,1,10,0,0,0,2080,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.70692825317383,0,0,0,0,0,0,1,100
10524,1980,1,0,0,0,0,4,0,1,0,2976,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,1.04896533489227,0,0,0,0,0,0,0,16
10524,1981,1,0,0,0,0,5,0,1,0,2892,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,0,0,0,1.11280345916748,1,0,0,0,0,0,0,25
10524,1982,1,0,0,0,0,6,0,1,0,2568,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,0,0,0,1.07427871227264,0,1,0,0,0,0,0,36
10524,1983,1,0,0,0,0,7,0,1,0,2226,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,0,0,0,1.52404034137726,0,0,1,0,0,0,0,49
10524,1984,1,0,0,0,0,8,0,1,0,2756,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,0,0,0,1.26760256290436,0,0,0,1,0,0,0,64
10524,1985,1,0,0,0,0,9,0,1,0,2524,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,0,0,0,1.15705347061157,0,0,0,0,1,0,0,81
10524,1986,0,0,0,0,0,10,0,1,0,2640,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0,0,0,0.814336001873016,0,0,0,0,0,1,0,100
10524,1987,1,0,0,0,0,11,0,1,0,2934,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0,0,0,1.18060791492462,0,0,0,0,0,0,1,121
10552,1980,0,0,0,0,0,3,0,1,0,1052,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,1,0,1.21338355541229,0,0,0,0,0,0,0,9
10552,1981,0,0,0,0,0,4,0,1,0,1824,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,1,0,0.88057267665863,1,0,0,0,0,0,0,16
10552,1982,0,0,0,0,0,5,0,1,0,2080,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,1.04296672344208,0,1,0,0,0,0,0,25
10552,1983,0,0,0,0,0,6,0,1,0,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9,0,0,1,0.849941372871399,0,0,1,0,0,0,0,36
10552,1984,0,0,0,0,0,7,0,1,0,2456,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,1,0.689701676368713,0,0,0,1,0,0,0,49
10552,1985,0,0,0,0,0,8,0,1,0,2680,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,1,0,0.762207269668579,0,0,0,0,1,0,0,64
10552,1986,0,0,0,0,0,9,0,1,0,1600,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,1,0,0.909646213054657,0,0,0,0,0,1,0,81
10552,1987,0,0,0,0,0,10,0,1,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,1.38150584697723,0,0,0,0,0,0,1,100
10553,1980,0,0,1,0,0,4,0,1,0,2340,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,1.4957309961319,0,0,0,0,0,0,0,16
10553,1981,0,0,0,0,0,5,0,1,0,2340,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,1,0,1.52196025848389,1,0,0,0,0,0,0,25
10553,1982,0,0,0,0,0,6,0,1,0,2286,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,1,0,1.45296680927277,0,1,0,0,0,0,0,36
10553,1983,0,0,0,0,0,7,0,1,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13,0,0,0,1.73992919921875,0,0,1,0,0,0,0,49
10553,1984,0,0,0,0,0,8,0,1,0,2550,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13,0,0,0,1.89258480072021,0,0,0,1,0,0,0,64
10553,1985,0,0,0,0,0,9,0,1,0,2140,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13,0,0,0,2.20578980445862,0,0,0,0,1,0,0,81
10553,1986,0,0,0,0,0,10,0,1,0,2510,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13,0,0,0,1.92570412158966,0,0,0,0,0,1,0,100
10553,1987,0,0,0,0,0,11,0,1,0,2260,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13,0,0,0,2.25992012023926,0,0,0,0,0,0,1,121
10570,1980,0,0,0,0,0,3,0,0,0,2080,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1.05643737316132,0,0,0,0,0,0,0,9
10570,1981,0,0,0,0,0,4,0,0,0,1320,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,-1.41706597805023,1,0,0,0,0,0,0,16
10570,1982,0,0,0,0,0,5,0,0,0,2955,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11,0,0,0,-0.670045495033264,0,1,0,0,0,0,0,25
10570,1983,0,0,0,0,0,6,0,0,0,2169,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0.702682495117188,0,0,1,0,0,0,0,36
10570,1984,0,0,0,0,0,7,0,0,0,1714,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0.712933659553528,0,0,0,1,0,0,0,49
10570,1985,0,0,0,0,0,8,0,0,0,2083,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0.820058882236481,0,0,0,0,1,0,0,64
10570,1986,0,0,0,0,0,9,0,0,0,2047,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1.06873965263367,0,0,0,0,0,1,0,81
10570,1987,0,0,0,0,0,10,0,0,0,2028,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1.03909885883331,0,0,0,0,0,0,1,100
10593,1980,0,0,1,0,0,6,0,0,0,2673,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,1.21696865558624,0,0,0,0,0,0,0,36
10593,1981,0,0,0,0,0,7,0,0,0,1952,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,0,1,0,1.05391216278076,1,0,0,0,0,0,0,49
10593,1982,0,0,0,0,0,8,0,0,0,2040,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,9,0,0,0,1.25316309928894,0,1,0,0,0,0,0,64
10593,1983,0,0,0,0,0,9,0,0,0,2080,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,9,0,0,1,1.35071659088135,0,0,1,0,0,0,0,81
10593,1984,0,0,0,0,0,10,0,0,0,2080,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,9,0,0,1,1.35230469703674,0,0,0,1,0,0,0,100
10593,1985,0,0,0,0,0,11,0,0,0,1740,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,9,0,0,1,1.25129735469818,0,0,0,0,1,0,0,121
10593,1986,0,0,0,0,0,12,0,0,0,1865,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,9,0,0,1,1.36252450942993,0,0,0,0,0,1,0,144
10593,1987,0,0,0,0,0,13,0,0,0,2340,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,0,0,0,1.18368005752563,0,0,0,0,0,0,1,169
10666,1980,0,1,0,0,0,3,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11,0,0,1,1.09346520900726,0,0,0,0,0,0,0,9
10666,1981,0,1,0,0,0,4,0,0,0,1178,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11,0,0,0,0.99933272600174,1,0,0,0,0,0,0,16
10666,1982,0,1,0,0,0,5,0,0,0,1715,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,1.04721009731293,0,1,0,0,0,0,0,25
10666,1983,0,1,0,0,0,6,0,0,0,2225,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0,1,0,0.451336264610291,0,0,1,0,0,0,0,36
10666,1984,0,1,1,0,0,7,0,0,0,1880,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,0,0,0,0.802813231945038,0,0,0,1,0,0,0,49
10666,1985,0,1,0,0,0,8,0,0,0,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11,0,0,0,0.706570208072662,0,0,0,0,1,0,0,64
10666,1986,0,1,0,0,0,9,0,0,0,2080,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,0,1,0,1.07472598552704,0,0,0,0,0,1,0,81
10666,1987,0,1,0,0,0,10,0,0,0,1272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,0,1,0,0.694628298282623,0,0,0,0,0,0,1,100
11275,1980,0,0,0,0,0,3,0,0,0,1702,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,1,0,0.955416262149811,0,0,0,0,0,0,0,9
11275,1981,0,0,0,0,0,4,0,0,0,378,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,1,0,1.66600823402405,1,0,0,0,0,0,0,16
11275,1982,0,0,0,0,0,5,0,0,0,1492,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,1,0,1.01945161819458,0,1,0,0,0,0,0,25
11275,1983,0,0,0,0,0,6,0,0,0,1356,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.08539819717407,0,0,1,0,0,0,0,36
11275,1984,0,0,0,0,0,7,0,0,0,2190,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,1,0,0.950288057327271,0,0,0,1,0,0,0,49
11275,1985,0,0,0,0,0,8,0,0,0,2531,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,0,1.38739359378815,0,0,0,0,1,0,0,64
11275,1986,0,0,0,0,0,9,0,0,0,2508,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,0,1.55877649784088,0,0,0,0,0,1,0,81
11275,1987,0,0,0,0,0,10,0,0,1,2548,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1.59929752349854,0,0,0,0,0,0,1,100
11328,1980,0,0,0,0,0,5,0,0,0,777,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,0,0,0,1.73953521251678,0,0,0,0,0,0,0,25
11328,1981,0,0,0,0,0,6,0,0,0,1084,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0.890121042728424,1,0,0,0,0,0,0,36
11328,1982,0,0,0,0,0,7,0,0,0,1110,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,0,0,0,1.48226320743561,0,1,0,0,0,0,0,49
11328,1983,0,0,0,0,0,8,0,0,0,1120,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,0,0,0,1.0759379863739,0,0,1,0,0,0,0,64
11328,1984,0,0,0,0,0,9,0,0,0,2185,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,1.52096927165985,0,0,0,1,0,0,0,81
11328,1985,0,0,0,0,0,10,0,0,0,2310,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,1.60392367839813,0,0,0,0,1,0,0,100
11328,1986,0,0,0,0,0,11,1,0,0,1040,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.34042906761169,0,0,0,0,0,1,0,121
11328,1987,0,0,0,0,0,12,1,0,0,1380,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2.11721253395081,0,0,0,0,0,0,1,144
11750,1980,0,0,1,0,0,2,0,0,0,2360,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,0,0,0,1.15918695926666,0,0,0,0,0,0,0,4
11750,1981,0,0,0,0,0,3,0,0,0,2600,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,1,0,1.52939522266388,1,0,0,0,0,0,0,9
11750,1982,0,0,0,0,0,4,0,0,0,2600,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,1,0,1.46735978126526,0,1,0,0,0,0,0,16
11750,1983,0,0,0,0,0,5,0,0,0,2600,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,1,0,1.50226652622223,0,0,1,0,0,0,0,25
11750,1984,0,0,0,0,0,6,0,0,0,2731,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,1,0,1.34570789337158,0,0,0,1,0,0,0,36
11750,1985,0,0,0,0,0,7,0,0,0,2316,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,1.40717363357544,0,0,0,0,1,0,0,49
11750,1986,0,0,1,0,0,8,0,0,0,2203,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,1.84259271621704,0,0,0,0,0,1,0,64
11750,1987,0,0,0,0,0,9,0,0,0,1667,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2.37010335922241,0,0,0,0,0,0,1,81
11821,1980,0,0,0,0,0,2,0,0,0,1380,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,1,0,1.16513681411743,0,0,0,0,0,0,0,4
11821,1981,0,0,0,0,0,3,0,0,0,1480,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,1.94976377487183,1,0,0,0,0,0,0,9
11821,1982,0,0,0,0,0,4,0,0,0,2470,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,1.94609713554382,0,1,0,0,0,0,0,16
11821,1983,0,0,0,0,0,5,0,0,0,2600,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1.98777437210083,0,0,1,0,0,0,0,25
11821,1984,0,0,0,0,0,6,0,0,0,2360,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.11586833000183,0,0,0,1,0,0,0,36
11821,1985,0,0,0,0,0,7,0,0,0,2270,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,2.25391387939453,0,0,0,0,1,0,0,49
11821,1986,0,0,0,0,0,8,0,0,0,2540,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,2.3192880153656,0,0,0,0,0,1,0,64
11821,1987,0,0,0,0,0,9,0,0,0,2552,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.27560877799988,0,0,0,0,0,0,1,81
11857,1980,0,0,0,0,0,3,0,0,0,4143,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,1,0,1,1.59185647964478,0,0,0,0,0,0,0,9
11857,1981,0,0,0,0,0,4,0,0,0,3110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,1,0,1,2.00156688690186,1,0,0,0,0,0,0,16
11857,1982,0,0,0,0,0,5,0,0,0,1525,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,1,0,1,2.65014171600342,0,1,0,0,0,0,0,25
11857,1983,0,0,0,0,0,6,0,0,0,1885,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,1,0,1,2.45245885848999,0,0,1,0,0,0,0,36
11857,1984,0,0,0,0,0,7,0,0,0,2080,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,1,0,1,2.16805410385132,0,0,0,1,0,0,0,49
11857,1985,0,0,0,0,0,8,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,1,0,1,2.37209749221802,0,0,0,0,1,0,0,64
11857,1986,0,0,0,0,0,9,0,0,0,2880,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,1,0,1,2.0854480266571,0,0,0,0,0,1,0,81
11857,1987,0,0,0,0,0,10,0,0,0,2720,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,1,0,1,1.98227965831757,0,0,0,0,0,0,1,100
11887,1980,0,0,0,0,0,3,0,0,1,1079,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,0,1.94181382656097,0,0,0,0,0,0,0,9
11887,1981,0,0,0,0,0,4,0,0,1,780,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,0,1.63475573062897,1,0,0,0,0,0,0,16
11887,1982,0,0,0,0,0,5,0,0,0,780,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,0,1.66803050041199,0,1,0,0,0,0,0,25
11887,1983,0,0,0,0,0,6,0,0,0,780,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.63839876651764,0,0,1,0,0,0,0,36
11887,1984,0,0,0,0,0,7,0,0,1,780,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.34099459648132,0,0,0,1,0,0,0,49
11887,1985,0,0,0,0,0,8,0,0,0,780,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.19142031669617,0,0,0,0,1,0,0,64
11887,1986,0,0,0,0,0,9,0,0,0,780,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.57681787014008,0,0,0,0,0,1,0,81
11887,1987,0,0,0,0,0,10,0,0,0,780,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.36600160598755,0,0,0,0,0,0,1,100
11890,1980,0,0,0,0,0,10,0,1,0,2496,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,1.26567804813385,0,0,0,0,0,0,0,100
11890,1981,0,0,0,0,0,11,0,1,0,2168,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,1.71110153198242,1,0,0,0,0,0,0,121
11890,1982,0,0,0,0,0,12,0,1,0,2080,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,1.65245532989502,0,1,0,0,0,0,0,144
11890,1983,0,0,0,0,0,13,0,1,0,2456,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,1.42571258544922,0,0,1,0,0,0,0,169
11890,1984,0,0,0,0,0,14,0,1,0,2694,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,1.47861206531525,0,0,0,1,0,0,0,196
11890,1985,0,0,0,0,0,15,0,1,0,2370,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,1.5782812833786,0,0,0,0,1,0,0,225
11890,1986,0,0,0,0,0,16,0,1,0,2451,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,1.52460753917694,0,0,0,0,0,1,0,256
11890,1987,0,0,0,0,0,17,0,1,0,2272,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,1.72399616241455,0,0,0,0,0,0,1,289
11892,1980,0,1,0,0,0,4,0,0,0,2040,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,1.81807446479797,0,0,0,0,0,0,0,16
11892,1981,0,1,0,0,0,5,0,0,1,2120,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,2.02755212783813,1,0,0,0,0,0,0,25
11892,1982,0,1,0,0,0,6,0,0,0,2000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2.41534304618835,0,1,0,0,0,0,0,36
11892,1983,0,1,0,0,0,7,0,0,1,2050,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2.23207783699036,0,0,1,0,0,0,0,49
11892,1984,0,1,0,0,0,8,0,0,0,1320,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2.54274773597717,0,0,0,1,0,0,0,64
11892,1985,0,1,0,0,0,9,0,0,0,2028,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,2.02766847610474,0,0,0,0,1,0,0,81
11892,1986,0,1,1,0,0,10,0,0,0,2080,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2.22281837463379,0,0,0,0,0,1,0,100
11892,1987,0,1,0,0,0,11,0,0,0,2140,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,2.23810601234436,0,0,0,0,0,0,1,121
11924,1980,0,0,0,0,0,2,0,0,0,4052,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,0,0,1.42841720581055,0,0,0,0,0,0,0,4
11924,1981,0,0,0,0,0,3,0,0,0,4370,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,0,1,0,1.54077184200287,1,0,0,0,0,0,0,9
11924,1982,0,0,0,0,0,4,0,0,0,3519,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,0,0,0,1.54768669605255,0,1,0,0,0,0,0,16
11924,1983,0,0,0,0,0,5,0,0,0,4378,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,0,0,0,1.36133325099945,0,0,1,0,0,0,0,25
11924,1984,0,0,0,0,0,6,0,0,0,4114,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,0,0,0,1.76888906955719,0,0,0,1,0,0,0,36
11924,1985,0,0,0,0,0,7,0,0,0,4340,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,0,0,0,1.77766966819763,0,0,0,0,1,0,0,49
11924,1986,0,0,1,0,0,8,0,0,0,4748,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,0,0,0,1.41675806045532,0,0,0,0,0,1,0,64
11924,1987,0,0,0,0,0,9,0,0,0,4644,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,0,0,0,1.63501906394958,0,0,0,0,0,0,1,81
